A,e,simulation
1.4582421932e-05,0.4433137358,421
2.894001457e-05,0.8582211375,422
0.00021648175547,0.9146580578,423
1.048142709e-05,0.3074289217,424
8.1450943618e-05,0.756651543,425
0.017612088592,0.6741964384,426
1.5907242545e-05,0.8252766578,427
0.0042145201135,0.4121199973,428
2.013318824e-05,0.6419563136,429
6.1870066173e-05,0.957562089,430
0.00010398957615,0.5912692006,431
6.3936919319e-06,0.8185887046,432
0.00012894765857,0.7937204524,433
0.0023117034985,0.9508347897,434
0.00032595227843,0.9895652825,435
0.00061573680639,0.590733467,436
1.4774942419e-05,0.4027977896,437
2.9698459272e-05,0.5982621373,438
0.00023632509879,0.8477668271,439
0.00046302491739,0.8399725477,440
0.0023449720789,0.8493526446,441
2.6233617343e-05,0.4124649458,442
0.0064264567747,0.6252693474,443
7.9068967886e-05,0.8377192511,444
8.8350540363e-05,0.0865439811,445
1.6244392447e-05,0.414906101,446
0.00011058164868,0.1102905301,447
8.7222435519e-05,0.953727278,448
1.057919122e-05,0.8814209536,449
6.5636306494e-05,0.397047626,450
7.0283269126e-05,0.3378771244,451
4.2789387996e-05,0.9084042008,452
0.00082908589722,0.552830291,453
1.42921049e-05,0.7252024752,454
0.00087089554046,0.4459376561,455
0.00011084996727,0.9182054534,456
0.00034215955667,0.6206935549,457
2.7717340669e-06,0.6580427875,458
0.0002033224875,0.9945737216,459
9.8075586104e-05,0.6438990469,460
0.0011793857066,0.7250965674,461
1.1911514379e-05,0.9302857707,462
0.0017725065838,0.8878859678,463
1.4248434097e-05,0.9197328662,464
0.0023925681558,0.95638561,465
0.00035949155245,0.4103853042,466
3.7747804327e-05,0.9623840458,467
0.015156171908,0.3031108453,468
7.232468101e-06,0.9092896326,469
0.00010069050656,0.4790720636,470
0.00046958212592,0.4609548101,471
0.00047023910349,0.7648950655,472
0.00023734043705,0.8956690741,473
0.00086258764904,0.7032642237,474
0.00049252643519,0.272634836,475
0.00027016067159,0.8461051139,476
1.984531794e-05,0.926619613,477
7.409903244e-05,0.4546871849,478
0.0011941768234,0.0910243388,479
4.0415855021e-06,0.8945724078,480
0.00017829176274,0.8872552893,481
6.0390209998e-06,0.9755322185,482
2.9049225127e-05,0.6126331271,483
4.2957354589e-06,0.6548957434,484
0.00098668673072,0.9378427265,485
2.3333831411e-06,0.9677463076,486
7.9932617032e-05,0.4770786587,487
0.0006547289923,0.7304610708,488
0.00053154389925,0.1660823216,489
0.00082479989632,0.5496800921,490
0.001552870838,0.1411946746,491
0.00038700988834,0.8929410218,492
0.0007789527136,0.9577652042,493
9.7706859921e-05,0.5745113004,494
0.0001370058128,0.8561102147,495
2.3837601479e-06,0.888540485,496
0.00020478023227,0.9704034364,497
0.0019687417652,0.6587728196,498
3.0723915974e-05,0.8421316587,499
7.2927740479e-05,0.4293178969,500
0.0020851350293,0.6878954446,501
0.0079355300055,0.8175835076,502
5.9983771961e-06,0.7698079572,503
0.00047803535814,0.6580521037,504
6.0484354346e-05,0.7180857673,505
0.00016434894421,0.4659028039,506
0.00091581629168,0.8991748561,507
6.5663107957e-05,0.5876188512,508
0.00013821696056,0.8754466255,509
6.4218541265e-05,0.5082056813,510
1.4683804286e-05,0.8677904022,511
0.00031549647259,0.6448059532,512
0.00015143432389,0.7044937535,513
1.9331741231e-05,0.9837040743,514
0.00051377587456,0.27455497,515
0.0003299542579,0.9281434582,516
1.8882202428e-05,0.7366609637,517
0.0010107808587,0.705331374,518
3.7670836082e-05,0.6588986825,519
0.00010400129423,0.9571751171,520
0.00077713038076,0.8890508806,521
0.00079284141253,0.8523745788,522
0.0018782864022,0.684875703,523
0.0060203531271,0.9768116802,524
0.00017110957842,0.9377179493,525
2.6637530703e-05,0.8439243886,526
0.0056723177202,0.8894565099,527
0.0034422525469,0.9055532073,528
8.0469482608e-05,0.5389885294,529
0.00061397549221,0.8357718321,530
4.929892467e-05,0.9132986063,531
4.460194965e-06,0.9335609571,532
0.0019719394871,0.5734979984,533
0.00027797280999,0.3070524575,534
0.00016255565737,0.8532034216,535
0.0079380585809,0.2799401738,536
0.010022043077,0.7890160282,537
3.1751989787e-05,0.779189384,538
1.4159000362e-05,0.7557007269,539
0.00015176412756,0.9056218654,540
6.577545187e-05,0.8829990595,541
0.00033030277674,0.9531684981,542
0.00015883266039,0.8668693688,543
8.2493003837e-05,0.6751465164,544
6.2536483979e-05,0.3454123253,545
5.6999746203e-06,0.722568546,546
0.0048710234306,0.621161699,547
4.1404190074e-05,0.9416595843,548
0.00047971917324,0.8320294158,549
3.8089321478e-05,0.9334179166,550
0.00019678049199,0.5296588981,551
0.00067047549442,0.9851071837,552
8.4234058644e-05,0.3324930211,553
3.4554005456e-05,0.1855166297,554
0.021038072896,0.9326030615,555
9.752570844e-05,0.5142757933,556
0.00040693671416,0.7472739744,557
0.00025098390429,0.7878334835,558
2.735816067e-05,0.1945101537,559
0.002493517566,0.9111659565,560
0.0011490549456,0.7237788276,561
0.00025483038739,0.1573282071,562
1.0536487172e-06,0.7379720898,563
0.00027834410824,0.5977406495,564
0.00088730814457,0.683190458,565
0.00056540440039,0.3056154296,566
0.00011000634176,0.7335766429,567
0.0013643822913,0.7543956726,568
0.00085498637359,0.5888378389,569
0.00047334205074,0.7500114607,570
0.0011931836402,0.6025274624,571
0.00084012890149,0.5302908605,572
8.7392604932e-06,0.8238897866,573
0.00027326643119,0.1531922744,574
4.2216925899e-05,0.1514534388,575
0.00026456374728,0.9368109254,576
3.6157560378e-05,0.9449339984,577
1.2789779387e-05,0.3271590037,578
4.1376264061e-05,0.6244439926,579
0.0001427471958,0.709154864,580
4.0261677386e-05,0.9261183717,581
1.9755210362e-05,0.5698552837,582
1.9263018626e-05,0.388853385,583
0.0022395904974,0.5372509012,584
5.3925148291e-05,0.5177990382,585
0.00012030483263,0.6928411445,586
0.0082978798546,0.7499998016,587
3.6008923117e-06,0.835787263,588
1.4312537835e-05,0.2579077968,589
6.5144988313e-05,0.6290285354,590
8.3571770455e-06,0.8670677124,591
0.00011958205165,0.8442177866,592
0.00011892693006,0.8939808252,593
1.5924385379e-05,0.7211199848,594
0.00017590769178,0.961214638,595
4.8736202535e-06,0.9378719923,596
0.0006484010729,0.9123302755,597
0.00021967918875,0.9464580182,598
0.015701144828,0.6738141897,599
0.00087282508518,0.5175139797,600
9.8222215401e-05,0.8652529953,601
0.00043334606177,0.6491197165,602
0.00016000771413,0.7611670033,603
3.0605460744e-05,0.9977507169,604
6.7371148498e-06,0.2214244345,605
0.0074058132119,0.8934757124,606
0.0026995681325,0.9204237057,607
5.7030929956e-05,0.8760295636,608
7.186183625e-05,0.974917528,609
5.4669810168e-05,0.3914754359,610
0.0014953561691,0.4603635843,611
0.0021836349272,0.8056784705,612
2.0361943607e-05,0.5171528125,613
7.1592026506e-05,0.9852047462,614
5.7297614486e-05,0.8863035058,615
0.00021708495268,0.9590006861,616
0.00099521071929,0.7442161952,617
0.0010485321218,0.4431785028,618
3.7204753172e-05,0.6165704343,619
1.7053553674e-05,0.459061794,620
0.00019924808462,0.3318625042,621
0.00043067831435,0.6971984651,622
5.938347767e-05,0.9784353736,623
0.00014808593992,0.8270930345,624
0.00026526433569,0.8336958442,625
0.0010004074962,0.7364220956,626
0.00021439396765,0.9291148717,627
0.00032355844584,0.4797739959,628
0.00016537377841,0.8683763349,629
1.9511715027e-05,0.2818074253,630
0.00070086919044,0.974312026,631
0.00015456505525,0.9231776094,632
0.0019569641003,0.5134572759,633
1.0643837418e-05,0.7169953036,634
2.7051372948e-05,0.8696601537,635
0.00024079502986,0.3718552782,636
2.1653671668e-06,0.150309159,637
9.5176244844e-05,0.8984157605,638
5.1992817638e-05,0.8861830022,639
6.2224058529e-05,0.5540397293,640
6.2043937144e-05,0.8054804448,641
1.3763524421e-06,0.653291579,642
0.00011426591564,0.9321797529,643
5.7609626481e-05,0.8621359224,644
0.0010542948187,0.6975806174,645
0.003748548554,0.2772076525,646
0.00024730343502,0.7271468549,647
0.00074932637418,0.9859458167,648
0.00044132435679,0.8560972207,649
0.0022694612472,0.70555264,650
0.00090060213302,0.8756633079,651
0.00024064517256,0.900136255,652
3.1414162113e-05,0.8025263832,653
5.0096042193e-05,0.9327334327,654
0.00014007813807,0.919447598,655
0.0003528200141,0.6556760587,656
0.0008847617169,0.7889691676,657
0.00010321651361,0.8399635132,658
9.5253208905e-06,0.2853836944,659
0.0072568113882,0.6267940555,660
2.4703355313e-05,0.7465917208,661
0.0027721064257,0.9227988564,662
0.0014580366109,0.4051835218,663
0.00020345403435,0.7350146386,664
0.0013318720332,0.8228118704,665
0.0030074251029,0.9050429228,666
1.9184333573e-05,0.9921792957,667
0.00043332548632,0.9955922636,668
9.550593252e-06,0.8257884778,669
3.9104787223e-05,0.8653323748,670
1.4621992244e-05,0.9371636067,671
0.00016125814379,0.2786525561,672
0.0013047182483,0.6428891306,673
3.3948305819e-05,0.7922865344,674
0.00029715063505,0.6815606704,675
1.6121183377e-05,0.9780885392,676
0.00046694895205,0.4735639343,677
0.00051235188237,0.6640503374,678
0.00090311431595,0.8820277255,679
0.0017521668054,0.8747721524,680
4.0002254518e-06,0.8336712608,681
5.1643384702e-06,0.7305853624,682
9.7905937463e-05,0.4981669321,683
0.00025606926687,0.2696881786,684
3.0412920156e-05,0.5463664167,685
2.123834101e-05,0.4148542167,686
0.00025828499191,0.6634633965,687
0.00036289181212,0.1997537456,688
0.00015420552246,0.8433417503,689
2.5296528674e-05,0.5844675349,690
0.00011588196624,0.7400573295,691
0.00020164406829,0.8586942455,692
0.00021535017825,0.9831036057,693
0.00033179136529,0.1661347162,694
0.00011552602225,0.940488881,695
6.6441662647e-06,0.6774279398,696
7.2624327058e-05,0.9240788088,697
0.00031967709573,0.9876845693,698
5.5346669908e-05,0.6218422142,699
0.00010039389537,0.0929210703,700
2.4020900293e-05,0.6176021035,701
0.0031922704674,0.7716117712,702
0.00041370223294,0.9513305475,703
0.00020329031762,0.5527339597,704
0.0023775728557,0.5872739396,705
0.00071337187058,0.888347305,706
0.00018310204825,0.2232164647,707
0.0014544277873,0.3779555051,708
0.00067828894254,0.9409597467,709
0.00019205848925,0.9076549263,710
0.00015346723351,0.7821413328,711
1.4837240961e-05,0.4772395273,712
0.00057205822608,0.8919318922,713
0.00024426667346,0.7313444414,714
2.2142787442e-05,0.8433939805,715
0.0025794104894,0.9834112006,716
0.00013555631901,0.4079325568,717
1.7105714885e-05,0.327373549,718
3.6281606782e-05,0.9068547002,719
6.5146223703e-05,0.6081605523,720
0.00013946695001,0.7367572218,721
2.9665756319e-05,0.6934367321,722
0.00016680815088,0.6164900879,723
4.0280282611e-06,0.8454997599,724
4.865202627e-05,0.904040989,725
0.00032444242075,0.7329406194,726
2.3838227362e-05,0.9620845254,727
0.0004521060188,0.8051243732,728
0.00055287292544,0.6475857925,729
4.1410908583e-05,0.912825372,730
0.00010865035272,0.8253534588,731
0.0018949508861,0.9779398291,732
5.3559262295e-06,0.7965380587,733
0.00023798599772,0.8051936484,734
0.0015087961748,0.830011126,735
1.4397294935e-06,0.8001779642,736
5.2179316301e-05,0.9777636764,737
0.0019837703351,0.7150960912,738
0.00019500897518,0.6872249919,739
0.00012449673022,0.6427245396,740
0.0018367233509,0.4900187589,741
6.1074871829e-05,0.7836766446,742
2.0317467005e-06,0.4956619444,743
0.0028392507698,0.8180793256,744
3.0729318018e-05,0.7768765228,745
0.00015258642708,0.7685575577,746
0.0015495864182,0.3377559623,747
0.00026301549151,0.7888689457,748
0.00016334871638,0.4204704186,749
0.0001084719592,0.6073559024,750
0.0015752693259,0.9687678145,751
0.017281537951,0.7979173017,752
4.813224556e-05,0.89550539,753
2.4901025381e-05,0.242849402,754
0.00026873944583,0.9645420574,755
3.2516011595e-05,0.6330611878,756
0.00013907658434,0.3077672337,757
0.00013864305311,0.9487962273,758
0.0004957271108,0.2452231726,759
0.00015877930072,0.4056748283,760
0.00028191781721,0.7950594093,761
0.0064990500062,0.8631778995,762
1.9413760623e-05,0.3941042966,763
0.00073393218146,0.9356065351,764
0.00026663769852,0.9777385083,765
1.2273645763e-05,0.2683001469,766
2.3288131295e-05,0.7365328625,767
8.1902612787e-05,0.9666766734,768
5.185230195e-05,0.6843814105,769
0.0028677842266,0.9790713756,770
0.00022644338507,0.871013029,771
0.083977917798,0.5103906263,772
4.3874904005e-05,0.2364685855,773
8.2013609617e-05,0.9531135214,774
0.020238831177,0.4405638684,775
4.9385525709e-05,0.9633539524,776
0.01786869703,0.569117733,777
2.6081006888e-05,0.5674205825,778
0.0036131242944,0.2306152329,779
0.016598089261,0.7184166505,780
0.00043711436077,0.8885767829,781
3.3568247712e-05,0.8117357146,782
8.8396861318e-05,0.6519717988,783
0.00089469451238,0.8697146644,784
0.000332891322,0.6130317051,785
0.0010624485365,0.4800603605,786
1.9687126926e-05,0.708595868,787
0.0011789789437,0.9605950379,788
0.0022101150525,0.7559682817,789
0.00083143804483,0.2552878753,790
